node_id,timestamp,datetime_readable,raw_adc,nilai_mm_s,kelembapan_pct,rssi,status
NODE_01,1784424618,2026-07-19 08:30:18,18451743,2.091,76.9,-73,SIAGA
NODE_01,1784424678,2026-07-19 08:31:18,28603562,3.241,80.67,-58,SIAGA
NODE_01,1784424738,2026-07-19 08:32:18,23794248,2.696,84.05,-56,SIAGA
NODE_01,1784424798,2026-07-19 08:33:18,28095114,3.183,76.42,-63,SIAGA
NODE_01,1784424858,2026-07-19 08:34:18,18304991,2.074,82.8,-51,SIAGA
NODE_01,1784424918,2026-07-19 08:35:18,26468695,2.999,77.43,-82,SIAGA
NODE_01,1784424978,2026-07-19 08:36:18,26273096,2.977,80.53,-82,SIAGA
NODE_01,1784425038,2026-07-19 08:37:18,29720417,3.367,81.59,-65,SIAGA
NODE_01,1784425098,2026-07-19 08:38:18,18344314,2.078,81.92,-49,SIAGA
NODE_01,1784425158,2026-07-19 08:39:18,29322295,3.322,76.39,-54,SIAGA
NODE_01,1784425218,2026-07-19 08:40:18,16707466,1.893,75.14,-62,SIAGA
NODE_01,1784425278,2026-07-19 08:41:18,14839630,1.681,77.83,-64,SIAGA
NODE_01,1784425338,2026-07-19 08:42:18,26911463,3.049,84.23,-80,SIAGA
NODE_01,1784425398,2026-07-19 08:43:18,17592136,1.993,81.58,-53,SIAGA
NODE_01,1784425458,2026-07-19 08:44:18,20448300,2.317,81.81,-48,SIAGA
NODE_01,1784425518,2026-07-19 08:45:18,16992363,1.925,80.09,-75,SIAGA
NODE_01,1784425578,2026-07-19 08:46:18,28011315,3.174,78.03,-67,SIAGA
NODE_01,1784425638,2026-07-19 08:47:18,17122344,1.94,75.87,-48,SIAGA
NODE_01,1784425698,2026-07-19 08:48:18,20924076,2.371,75.87,-46,SIAGA
NODE_01,1784425758,2026-07-19 08:49:18,29766382,3.372,77.77,-45,SIAGA
NODE_01,1784425818,2026-07-19 08:50:18,27774841,3.147,79.66,-67,SIAGA
NODE_01,1784425878,2026-07-19 08:51:18,30735723,3.482,80.38,-60,SIAGA
NODE_01,1784425938,2026-07-19 08:52:18,16670131,1.889,85.42,-58,SIAGA
NODE_01,1784425998,2026-07-19 08:53:18,26429332,2.994,82.42,-65,SIAGA
NODE_01,1784426058,2026-07-19 08:54:18,26338250,2.984,76.49,-80,SIAGA
NODE_01,1784426118,2026-07-19 08:55:18,18242147,2.067,84.41,-80,SIAGA
NODE_01,1784426178,2026-07-19 08:56:18,18604198,2.108,82.37,-85,SIAGA
NODE_01,1784426238,2026-07-19 08:57:18,31349154,3.552,82.0,-48,SIAGA
NODE_01,1784426298,2026-07-19 08:58:18,28467585,3.225,84.6,-81,SIAGA
NODE_01,1784426358,2026-07-19 08:59:18,19837359,2.248,78.33,-72,SIAGA
NODE_01,1784426418,2026-07-19 09:00:18,24562569,2.783,81.27,-53,SIAGA
NODE_01,1784426478,2026-07-19 09:01:18,28722558,3.254,74.93,-65,SIAGA
NODE_01,1784426538,2026-07-19 09:02:18,19396779,2.198,76.2,-54,SIAGA
NODE_01,1784426598,2026-07-19 09:03:18,16525696,1.872,78.89,-50,SIAGA
NODE_01,1784426658,2026-07-19 09:04:18,28492551,3.228,77.14,-51,SIAGA
NODE_01,1784426718,2026-07-19 09:05:18,25545828,2.894,78.64,-67,SIAGA
NODE_01,1784426778,2026-07-19 09:06:18,28181644,3.193,78.41,-46,SIAGA
NODE_01,1784426838,2026-07-19 09:07:18,15325264,1.736,83.49,-47,SIAGA
NODE_01,1784426898,2026-07-19 09:08:18,28074993,3.181,78.62,-60,SIAGA
NODE_01,1784426958,2026-07-19 09:09:18,20073835,2.274,81.49,-68,SIAGA
NODE_01,1784427018,2026-07-19 09:10:18,27611045,3.128,84.08,-73,SIAGA
NODE_01,1784427078,2026-07-19 09:11:18,20382449,2.309,76.45,-67,SIAGA
NODE_01,1784427138,2026-07-19 09:12:18,29140896,3.302,82.78,-63,SIAGA
NODE_01,1784427198,2026-07-19 09:13:18,24258776,2.748,77.83,-79,SIAGA
NODE_01,1784427258,2026-07-19 09:14:18,19622083,2.223,78.15,-68,SIAGA
NODE_01,1784427318,2026-07-19 09:15:18,15583076,1.766,84.54,-79,SIAGA
NODE_01,1784427378,2026-07-19 09:16:18,22354999,2.533,80.41,-70,SIAGA
NODE_01,1784427438,2026-07-19 09:17:18,22932106,2.598,75.4,-83,SIAGA
NODE_01,1784427498,2026-07-19 09:18:18,28826918,3.266,79.49,-56,SIAGA
NODE_01,1784427558,2026-07-19 09:19:18,24842255,2.815,82.29,-77,SIAGA
NODE_01,1784427618,2026-07-19 09:20:18,17842485,2.021,80.21,-61,SIAGA
NODE_01,1784427678,2026-07-19 09:21:18,24348658,2.759,77.16,-74,SIAGA
NODE_01,1784427738,2026-07-19 09:22:18,27476986,3.113,82.48,-74,SIAGA
NODE_01,1784427798,2026-07-19 09:23:18,30793271,3.489,85.22,-54,SIAGA
NODE_01,1784427858,2026-07-19 09:24:18,25449409,2.883,84.07,-62,SIAGA
NODE_01,1784427918,2026-07-19 09:25:18,21890881,2.48,83.32,-82,SIAGA
NODE_01,1784427978,2026-07-19 09:26:18,20091806,2.276,79.41,-52,SIAGA
NODE_01,1784428038,2026-07-19 09:27:18,22348811,2.532,79.02,-52,SIAGA
NODE_01,1784428098,2026-07-19 09:28:18,20854931,2.363,77.13,-47,SIAGA
NODE_01,1784428158,2026-07-19 09:29:18,18797833,2.13,83.1,-81,SIAGA
NODE_01,1784428218,2026-07-19 09:30:18,18337545,2.078,84.72,-51,SIAGA
NODE_01,1784428278,2026-07-19 09:31:18,17566467,1.99,79.54,-52,SIAGA
NODE_01,1784428338,2026-07-19 09:32:18,30327102,3.436,79.82,-56,SIAGA
NODE_01,1784428398,2026-07-19 09:33:18,20294386,2.299,75.81,-65,SIAGA
NODE_01,1784428458,2026-07-19 09:34:18,21788787,2.469,81.12,-60,SIAGA
NODE_01,1784428518,2026-07-19 09:35:18,23536832,2.667,79.96,-45,SIAGA
NODE_01,1784428578,2026-07-19 09:36:18,15470824,1.753,78.16,-68,SIAGA
NODE_01,1784428638,2026-07-19 09:37:18,29988522,3.398,76.16,-62,SIAGA
NODE_01,1784428698,2026-07-19 09:38:18,20957961,2.374,80.58,-71,SIAGA
NODE_01,1784428758,2026-07-19 09:39:18,26239618,2.973,83.31,-69,SIAGA
NODE_01,1784428818,2026-07-19 09:40:18,31679083,3.589,74.87,-69,SIAGA
NODE_01,1784428878,2026-07-19 09:41:18,17537662,1.987,83.38,-72,SIAGA
NODE_01,1784428938,2026-07-19 09:42:18,21252439,2.408,75.18,-52,SIAGA
NODE_01,1784428998,2026-07-19 09:43:18,30573630,3.464,81.12,-58,SIAGA
NODE_01,1784429058,2026-07-19 09:44:18,21244418,2.407,77.41,-57,SIAGA
NODE_01,1784429118,2026-07-19 09:45:18,23234203,2.632,81.65,-66,SIAGA
NODE_01,1784429178,2026-07-19 09:46:18,23486899,2.661,82.14,-60,SIAGA
NODE_01,1784429238,2026-07-19 09:47:18,14812044,1.678,79.26,-71,SIAGA
NODE_01,1784429298,2026-07-19 09:48:18,26689215,3.024,76.87,-62,SIAGA
NODE_01,1784429358,2026-07-19 09:49:18,18057322,2.046,84.46,-76,SIAGA
NODE_01,1784429418,2026-07-19 09:50:18,28814418,3.265,85.04,-51,SIAGA
NODE_01,1784429478,2026-07-19 09:51:18,27336658,3.097,76.12,-80,SIAGA
NODE_01,1784429538,2026-07-19 09:52:18,24552461,2.782,84.77,-47,SIAGA
NODE_01,1784429598,2026-07-19 09:53:18,27864601,3.157,79.41,-84,SIAGA
NODE_01,1784429658,2026-07-19 09:54:18,20645856,2.339,83.9,-45,SIAGA
NODE_01,1784429718,2026-07-19 09:55:18,18370851,2.081,84.84,-64,SIAGA
NODE_01,1784429778,2026-07-19 09:56:18,22862664,2.59,77.04,-75,SIAGA
NODE_01,1784429838,2026-07-19 09:57:18,29026812,3.289,83.07,-49,SIAGA
NODE_01,1784429898,2026-07-19 09:58:18,22225305,2.518,81.49,-84,SIAGA
NODE_01,1784429958,2026-07-19 09:59:18,21258645,2.409,76.67,-77,SIAGA
NODE_01,1784430018,2026-07-19 10:00:18,19396309,2.198,81.78,-65,SIAGA
NODE_01,1784430078,2026-07-19 10:01:18,28439805,3.222,80.19,-50,SIAGA
NODE_01,1784430138,2026-07-19 10:02:18,28874862,3.271,79.9,-78,SIAGA
NODE_01,1784430198,2026-07-19 10:03:18,20135527,2.281,79.59,-79,SIAGA
NODE_01,1784430258,2026-07-19 10:04:18,20972392,2.376,81.42,-53,SIAGA
NODE_01,1784430318,2026-07-19 10:05:18,18976849,2.15,76.06,-48,SIAGA
NODE_01,1784430378,2026-07-19 10:06:18,26439827,2.996,78.16,-85,SIAGA
NODE_01,1784430438,2026-07-19 10:07:18,21787651,2.468,78.1,-61,SIAGA
NODE_01,1784430498,2026-07-19 10:08:18,25312011,2.868,82.84,-62,SIAGA
NODE_01,1784430558,2026-07-19 10:09:18,22969637,2.602,83.14,-68,SIAGA
NODE_01,1784430618,2026-07-19 10:10:18,21805482,2.47,82.0,-57,SIAGA
NODE_01,1784430678,2026-07-19 10:11:18,24657706,2.794,77.08,-74,SIAGA
NODE_01,1784430738,2026-07-19 10:12:18,18571159,2.104,77.52,-75,SIAGA
NODE_01,1784430798,2026-07-19 10:13:18,19296161,2.186,80.48,-67,SIAGA
NODE_01,1784430858,2026-07-19 10:14:18,20133590,2.281,81.47,-62,SIAGA
NODE_01,1784430918,2026-07-19 10:15:18,22761595,2.579,83.13,-69,SIAGA
NODE_01,1784430978,2026-07-19 10:16:18,20139802,2.282,77.26,-78,SIAGA
NODE_01,1784431038,2026-07-19 10:17:18,26428760,2.994,80.75,-78,SIAGA
NODE_01,1784431098,2026-07-19 10:18:18,25118131,2.846,76.67,-68,SIAGA
NODE_01,1784431158,2026-07-19 10:19:18,20574618,2.331,82.36,-59,SIAGA
NODE_01,1784431218,2026-07-19 10:20:18,27724062,3.141,75.99,-71,SIAGA
NODE_01,1784431278,2026-07-19 10:21:18,19082315,2.162,83.78,-46,SIAGA
NODE_01,1784431338,2026-07-19 10:22:18,26611293,3.015,84.93,-64,SIAGA
NODE_01,1784431398,2026-07-19 10:23:18,29256656,3.315,79.64,-85,SIAGA
NODE_01,1784431458,2026-07-19 10:24:18,18409285,2.086,84.82,-67,SIAGA
NODE_01,1784431518,2026-07-19 10:25:18,28159278,3.19,79.04,-62,SIAGA
NODE_01,1784431578,2026-07-19 10:26:18,29216439,3.31,75.37,-55,SIAGA
NODE_01,1784431638,2026-07-19 10:27:18,16839084,1.908,76.69,-69,SIAGA
NODE_01,1784431698,2026-07-19 10:28:18,27169849,3.078,83.0,-49,SIAGA
NODE_01,1784431758,2026-07-19 10:29:18,24367472,2.761,77.98,-67,SIAGA
NODE_01,1784431818,2026-07-19 10:30:18,19226497,2.178,75.77,-66,SIAGA
NODE_01,1784431878,2026-07-19 10:31:18,15961910,1.808,77.61,-82,SIAGA
NODE_01,1784431938,2026-07-19 10:32:18,18294298,2.073,85.49,-61,SIAGA
NODE_01,1784431998,2026-07-19 10:33:18,20735290,2.349,78.7,-80,SIAGA
NODE_01,1784432058,2026-07-19 10:34:18,24903319,2.821,75.95,-82,SIAGA
NODE_01,1784432118,2026-07-19 10:35:18,19912454,2.256,81.02,-66,SIAGA
NODE_01,1784432178,2026-07-19 10:36:18,16883108,1.913,76.48,-81,SIAGA
NODE_01,1784432238,2026-07-19 10:37:18,23677000,2.683,76.18,-76,SIAGA
NODE_01,1784432298,2026-07-19 10:38:18,25945648,2.94,79.93,-83,SIAGA
NODE_01,1784432358,2026-07-19 10:39:18,15105201,1.711,84.76,-78,SIAGA
NODE_01,1784432418,2026-07-19 10:40:18,17347709,1.965,79.23,-46,SIAGA
NODE_01,1784432478,2026-07-19 10:41:18,28467948,3.225,74.86,-73,SIAGA
NODE_01,1784432538,2026-07-19 10:42:18,20469777,2.319,77.88,-75,SIAGA
NODE_01,1784432598,2026-07-19 10:43:18,30686796,3.477,74.79,-82,SIAGA
NODE_01,1784432658,2026-07-19 10:44:18,30735844,3.482,76.74,-54,SIAGA
NODE_01,1784432718,2026-07-19 10:45:18,26998500,3.059,79.6,-65,SIAGA
NODE_01,1784432778,2026-07-19 10:46:18,28020845,3.175,78.93,-82,SIAGA
NODE_01,1784432838,2026-07-19 10:47:18,31778263,3.6,81.61,-84,SIAGA
NODE_01,1784432898,2026-07-19 10:48:18,27723152,3.141,80.21,-55,SIAGA
NODE_01,1784432958,2026-07-19 10:49:18,23015294,2.608,79.49,-67,SIAGA
NODE_01,1784433018,2026-07-19 10:50:18,29266627,3.316,79.82,-48,SIAGA
NODE_01,1784433078,2026-07-19 10:51:18,21405805,2.425,77.57,-83,SIAGA
NODE_01,1784433138,2026-07-19 10:52:18,25394931,2.877,76.79,-76,SIAGA
NODE_01,1784433198,2026-07-19 10:53:18,15718929,1.781,75.37,-55,SIAGA
NODE_01,1784433258,2026-07-19 10:54:18,21967829,2.489,85.61,-49,SIAGA
NODE_01,1784433318,2026-07-19 10:55:18,14891399,1.687,83.22,-66,SIAGA
NODE_01,1784433378,2026-07-19 10:56:18,20352993,2.306,79.83,-64,SIAGA
NODE_01,1784433438,2026-07-19 10:57:18,23724321,2.688,77.7,-64,SIAGA
NODE_01,1784433498,2026-07-19 10:58:18,18287343,2.072,81.5,-65,SIAGA
NODE_01,1784433558,2026-07-19 10:59:18,22627677,2.564,81.61,-82,SIAGA
NODE_01,1784433618,2026-07-19 11:00:18,30405603,3.445,83.67,-76,SIAGA
NODE_01,1784433678,2026-07-19 11:01:18,22656162,2.567,84.16,-52,SIAGA
NODE_01,1784433738,2026-07-19 11:02:18,16986476,1.925,76.63,-75,SIAGA
NODE_01,1784433798,2026-07-19 11:03:18,16796399,1.903,77.67,-47,SIAGA
NODE_01,1784433858,2026-07-19 11:04:18,29088558,3.296,76.51,-73,SIAGA
NODE_01,1784433918,2026-07-19 11:05:18,20334799,2.304,76.52,-68,SIAGA
NODE_01,1784433978,2026-07-19 11:06:18,27307778,3.094,83.17,-46,SIAGA
NODE_01,1784434038,2026-07-19 11:07:18,26018919,2.948,82.05,-57,SIAGA
NODE_01,1784434098,2026-07-19 11:08:18,25577838,2.898,84.29,-76,SIAGA
NODE_01,1784434158,2026-07-19 11:09:18,20086219,2.276,79.74,-75,SIAGA
NODE_01,1784434218,2026-07-19 11:10:18,21869899,2.478,82.52,-84,SIAGA
NODE_01,1784434278,2026-07-19 11:11:18,16860176,1.91,85.48,-70,SIAGA
NODE_01,1784434338,2026-07-19 11:12:18,31511921,3.57,79.12,-60,SIAGA
NODE_01,1784434398,2026-07-19 11:13:18,21996951,2.492,81.87,-69,SIAGA
NODE_01,1784434458,2026-07-19 11:14:18,20256614,2.295,76.07,-65,SIAGA
NODE_01,1784434518,2026-07-19 11:15:18,25274457,2.864,80.97,-59,SIAGA
NODE_01,1784434578,2026-07-19 11:16:18,16157720,1.831,82.16,-45,SIAGA
NODE_01,1784434638,2026-07-19 11:17:18,19402157,2.198,84.06,-47,SIAGA
NODE_01,1784434698,2026-07-19 11:18:18,16776220,1.901,81.87,-75,SIAGA
NODE_01,1784434758,2026-07-19 11:19:18,21112465,2.392,78.92,-58,SIAGA
NODE_01,1784434818,2026-07-19 11:20:18,24781677,2.808,76.82,-65,SIAGA
NODE_01,1784434878,2026-07-19 11:21:18,21015286,2.381,76.85,-60,SIAGA
NODE_01,1784434938,2026-07-19 11:22:18,17279133,1.958,79.34,-53,SIAGA
NODE_01,1784434998,2026-07-19 11:23:18,22301052,2.527,75.19,-58,SIAGA
NODE_01,1784435058,2026-07-19 11:24:18,16342074,1.852,79.42,-72,SIAGA
NODE_01,1784435118,2026-07-19 11:25:18,29111741,3.298,81.2,-80,SIAGA
NODE_01,1784435178,2026-07-19 11:26:18,29648519,3.359,78.92,-55,SIAGA
NODE_01,1784435238,2026-07-19 11:27:18,20787448,2.355,82.66,-80,SIAGA
NODE_01,1784435298,2026-07-19 11:28:18,20969471,2.376,81.87,-75,SIAGA
NODE_01,1784435358,2026-07-19 11:29:18,28128236,3.187,77.75,-77,SIAGA
NODE_01,1784435418,2026-07-19 11:30:18,22503967,2.55,83.32,-57,SIAGA
NODE_01,1784435478,2026-07-19 11:31:18,27546661,3.121,83.71,-80,SIAGA
NODE_01,1784435538,2026-07-19 11:32:18,28276634,3.204,82.97,-48,SIAGA
NODE_01,1784435598,2026-07-19 11:33:18,20879043,2.366,85.21,-58,SIAGA
NODE_01,1784435658,2026-07-19 11:34:18,16110984,1.825,81.11,-60,SIAGA
NODE_01,1784435718,2026-07-19 11:35:18,16801560,1.904,80.6,-58,SIAGA
NODE_01,1784435778,2026-07-19 11:36:18,25448888,2.883,79.77,-69,SIAGA
NODE_01,1784435838,2026-07-19 11:37:18,30827077,3.493,76.66,-47,SIAGA
NODE_01,1784435898,2026-07-19 11:38:18,28729470,3.255,80.47,-68,SIAGA
NODE_01,1784435958,2026-07-19 11:39:18,19496271,2.209,74.7,-81,SIAGA
NODE_01,1784436018,2026-07-19 11:40:18,17078902,1.935,78.33,-59,SIAGA
NODE_01,1784436078,2026-07-19 11:41:18,30523781,3.458,77.43,-58,SIAGA
NODE_01,1784436138,2026-07-19 11:42:18,20580638,2.332,81.41,-79,SIAGA
NODE_01,1784436198,2026-07-19 11:43:18,20467616,2.319,80.39,-81,SIAGA
NODE_01,1784436258,2026-07-19 11:44:18,21020449,2.382,81.26,-65,SIAGA
NODE_01,1784436318,2026-07-19 11:45:18,17693119,2.005,80.11,-78,SIAGA
NODE_01,1784436378,2026-07-19 11:46:18,24911633,2.822,78.56,-55,SIAGA
NODE_01,1784436438,2026-07-19 11:47:18,29014247,3.287,79.73,-53,SIAGA
NODE_01,1784436498,2026-07-19 11:48:18,30518853,3.458,76.46,-73,SIAGA
NODE_01,1784436558,2026-07-19 11:49:18,26844114,3.041,80.38,-82,SIAGA
NODE_01,1784436618,2026-07-19 11:50:18,29053939,3.292,85.07,-58,SIAGA
NODE_01,1784436678,2026-07-19 11:51:18,24257574,2.748,82.68,-50,SIAGA
NODE_01,1784436738,2026-07-19 11:52:18,30645856,3.472,83.45,-48,SIAGA
NODE_01,1784436798,2026-07-19 11:53:18,20584068,2.332,83.61,-73,SIAGA
NODE_01,1784436858,2026-07-19 11:54:18,31266044,3.542,76.4,-49,SIAGA
NODE_01,1784436918,2026-07-19 11:55:18,27533515,3.119,78.32,-84,SIAGA
NODE_01,1784436978,2026-07-19 11:56:18,19166322,2.171,81.95,-66,SIAGA
NODE_01,1784437038,2026-07-19 11:57:18,29468738,3.339,84.29,-78,SIAGA
NODE_01,1784437098,2026-07-19 11:58:18,17843511,2.022,80.81,-81,SIAGA
NODE_01,1784437158,2026-07-19 11:59:18,16907797,1.916,82.4,-81,SIAGA
NODE_01,1784437218,2026-07-19 12:00:18,17788602,2.015,84.24,-73,SIAGA
NODE_01,1784437278,2026-07-19 12:01:18,15246461,1.727,78.72,-74,SIAGA
NODE_01,1784437338,2026-07-19 12:02:18,24736512,2.803,77.13,-54,SIAGA
NODE_01,1784437398,2026-07-19 12:03:18,18218993,2.064,83.8,-82,SIAGA
NODE_01,1784437458,2026-07-19 12:04:18,25270576,2.863,83.58,-62,SIAGA
NODE_01,1784437518,2026-07-19 12:05:18,18405841,2.085,77.86,-47,SIAGA
NODE_01,1784437578,2026-07-19 12:06:18,22250090,2.521,81.82,-82,SIAGA
NODE_01,1784437638,2026-07-19 12:07:18,22441407,2.543,77.03,-85,SIAGA
NODE_01,1784437698,2026-07-19 12:08:18,16574298,1.878,79.62,-55,SIAGA
NODE_01,1784437758,2026-07-19 12:09:18,20338103,2.304,84.27,-75,SIAGA
NODE_01,1784437818,2026-07-19 12:10:18,27086127,3.069,74.92,-59,SIAGA
NODE_01,1784437878,2026-07-19 12:11:18,25816041,2.925,83.4,-45,SIAGA
NODE_01,1784437938,2026-07-19 12:12:18,24532806,2.779,79.28,-54,SIAGA
NODE_01,1784437998,2026-07-19 12:13:18,20282279,2.298,80.73,-60,SIAGA
NODE_01,1784438058,2026-07-19 12:14:18,15637987,1.772,75.55,-75,SIAGA
NODE_01,1784438118,2026-07-19 12:15:18,23779608,2.694,78.16,-54,SIAGA
NODE_01,1784438178,2026-07-19 12:16:18,18851559,2.136,80.86,-68,SIAGA
NODE_01,1784438238,2026-07-19 12:17:18,27450180,3.11,78.4,-50,SIAGA
NODE_01,1784438298,2026-07-19 12:18:18,24583457,2.785,77.23,-65,SIAGA
NODE_01,1784438358,2026-07-19 12:19:18,17590081,1.993,81.53,-80,SIAGA
NODE_01,1784438418,2026-07-19 12:20:18,24774671,2.807,75.49,-81,SIAGA
NODE_01,1784438478,2026-07-19 12:21:18,21254891,2.408,82.3,-68,SIAGA
NODE_01,1784438538,2026-07-19 12:22:18,17721849,2.008,79.53,-53,SIAGA
NODE_01,1784438598,2026-07-19 12:23:18,23075565,2.614,82.13,-65,SIAGA
NODE_01,1784438658,2026-07-19 12:24:18,29392373,3.33,76.49,-52,SIAGA
NODE_01,1784438718,2026-07-19 12:25:18,23055717,2.612,75.17,-59,SIAGA
NODE_01,1784438778,2026-07-19 12:26:18,29037118,3.29,77.77,-60,SIAGA
NODE_01,1784438838,2026-07-19 12:27:18,24129225,2.734,78.1,-80,SIAGA
NODE_01,1784438898,2026-07-19 12:28:18,17054989,1.932,83.64,-84,SIAGA
NODE_01,1784438958,2026-07-19 12:29:18,18681195,2.117,78.4,-48,SIAGA
NODE_01,1784439018,2026-07-19 12:30:18,20247186,2.294,84.64,-62,SIAGA
NODE_01,1784439078,2026-07-19 12:31:18,18904678,2.142,82.95,-79,SIAGA
NODE_01,1784439138,2026-07-19 12:32:18,26120108,2.959,83.63,-75,SIAGA
NODE_01,1784439198,2026-07-19 12:33:18,20620154,2.336,84.1,-55,SIAGA
NODE_01,1784439258,2026-07-19 12:34:18,20474856,2.32,78.45,-60,SIAGA
NODE_01,1784439318,2026-07-19 12:35:18,18262380,2.069,77.77,-48,SIAGA
NODE_01,1784439378,2026-07-19 12:36:18,17131501,1.941,79.61,-67,SIAGA
NODE_01,1784439438,2026-07-19 12:37:18,24864846,2.817,83.92,-81,SIAGA
NODE_01,1784439498,2026-07-19 12:38:18,20273002,2.297,78.61,-52,SIAGA
NODE_01,1784439558,2026-07-19 12:39:18,19096014,2.164,76.53,-63,SIAGA
NODE_01,1784439618,2026-07-19 12:40:18,22336012,2.531,79.19,-80,SIAGA
NODE_01,1784439678,2026-07-19 12:41:18,26221973,2.971,77.0,-60,SIAGA
NODE_01,1784439738,2026-07-19 12:42:18,23708388,2.686,79.37,-84,SIAGA
NODE_01,1784439798,2026-07-19 12:43:18,26512304,3.004,77.38,-45,SIAGA
NODE_01,1784439858,2026-07-19 12:44:18,26551170,3.008,76.77,-77,SIAGA
NODE_01,1784439918,2026-07-19 12:45:18,23465546,2.659,75.05,-68,SIAGA
NODE_01,1784439978,2026-07-19 12:46:18,22460296,2.545,77.67,-82,SIAGA
NODE_01,1784440038,2026-07-19 12:47:18,18812220,2.131,83.38,-81,SIAGA
NODE_01,1784440098,2026-07-19 12:48:18,15645934,1.773,81.19,-69,SIAGA
NODE_01,1784440158,2026-07-19 12:49:18,25454355,2.884,74.87,-74,SIAGA
NODE_01,1784440218,2026-07-19 12:50:18,25703344,2.912,84.67,-48,SIAGA
NODE_01,1784440278,2026-07-19 12:51:18,30776358,3.487,80.6,-65,SIAGA
NODE_01,1784440338,2026-07-19 12:52:18,22676617,2.569,80.98,-52,SIAGA
NODE_01,1784440398,2026-07-19 12:53:18,23352141,2.646,77.41,-80,SIAGA
NODE_01,1784440458,2026-07-19 12:54:18,17333846,1.964,81.25,-59,SIAGA
NODE_01,1784440518,2026-07-19 12:55:18,18487822,2.095,80.83,-56,SIAGA
NODE_01,1784440578,2026-07-19 12:56:18,16185321,1.834,82.51,-75,SIAGA
NODE_01,1784440638,2026-07-19 12:57:18,18953658,2.147,79.41,-45,SIAGA
NODE_01,1784440698,2026-07-19 12:58:18,18569209,2.104,76.38,-78,SIAGA
NODE_01,1784440758,2026-07-19 12:59:18,24265807,2.749,78.34,-85,SIAGA
NODE_01,1784440818,2026-07-19 13:00:18,17307035,1.961,76.51,-76,SIAGA
NODE_01,1784440878,2026-07-19 13:01:18,26035739,2.95,80.74,-69,SIAGA
NODE_01,1784440938,2026-07-19 13:02:18,24522617,2.778,84.84,-52,SIAGA
NODE_01,1784440998,2026-07-19 13:03:18,30813470,3.491,82.05,-66,SIAGA
NODE_01,1784441058,2026-07-19 13:04:18,26591583,3.013,84.57,-61,SIAGA
NODE_01,1784441118,2026-07-19 13:05:18,24751772,2.804,84.39,-76,SIAGA
NODE_01,1784441178,2026-07-19 13:06:18,27685178,3.137,82.96,-74,SIAGA
NODE_01,1784441238,2026-07-19 13:07:18,26862512,3.043,75.58,-49,SIAGA
NODE_01,1784441298,2026-07-19 13:08:18,21252013,2.408,84.1,-57,SIAGA
NODE_01,1784441358,2026-07-19 13:09:18,27270917,3.09,83.22,-67,SIAGA
NODE_01,1784441418,2026-07-19 13:10:18,28109547,3.185,85.03,-62,SIAGA
NODE_01,1784441478,2026-07-19 13:11:18,17097727,1.937,79.11,-65,SIAGA
NODE_01,1784441538,2026-07-19 13:12:18,21054223,2.385,85.56,-79,SIAGA
NODE_01,1784441598,2026-07-19 13:13:18,20707894,2.346,79.98,-79,SIAGA
NODE_01,1784441658,2026-07-19 13:14:18,15311547,1.735,76.49,-62,SIAGA
NODE_01,1784441718,2026-07-19 13:15:18,25828341,2.926,79.79,-46,SIAGA
NODE_01,1784441778,2026-07-19 13:16:18,30040639,3.403,79.48,-59,SIAGA
NODE_01,1784441838,2026-07-19 13:17:18,18173200,2.059,77.66,-46,SIAGA
NODE_01,1784441898,2026-07-19 13:18:18,28011571,3.174,77.68,-83,SIAGA
NODE_01,1784441958,2026-07-19 13:19:18,24084688,2.729,77.53,-84,SIAGA
NODE_01,1784442018,2026-07-19 13:20:18,20053357,2.272,80.85,-61,SIAGA
NODE_01,1784442078,2026-07-19 13:21:18,17040855,1.931,78.38,-84,SIAGA
NODE_01,1784442138,2026-07-19 13:22:18,26510512,3.004,83.16,-66,SIAGA
NODE_01,1784442198,2026-07-19 13:23:18,21626339,2.45,77.16,-69,SIAGA
NODE_01,1784442258,2026-07-19 13:24:18,27438418,3.109,80.3,-71,SIAGA
NODE_01,1784442318,2026-07-19 13:25:18,25269298,2.863,83.46,-73,SIAGA
NODE_01,1784442378,2026-07-19 13:26:18,21639178,2.452,83.14,-77,SIAGA
NODE_01,1784442438,2026-07-19 13:27:18,27662055,3.134,83.57,-58,SIAGA
NODE_01,1784442498,2026-07-19 13:28:18,22661212,2.567,84.15,-65,SIAGA
NODE_01,1784442558,2026-07-19 13:29:18,23357919,2.646,80.62,-64,SIAGA
NODE_01,1784442618,2026-07-19 13:30:18,23386264,2.65,83.08,-67,SIAGA
NODE_01,1784442678,2026-07-19 13:31:18,27772519,3.147,83.07,-76,SIAGA
NODE_01,1784442738,2026-07-19 13:32:18,30145684,3.415,82.1,-75,SIAGA
NODE_01,1784442798,2026-07-19 13:33:18,28295150,3.206,80.82,-79,SIAGA
NODE_01,1784442858,2026-07-19 13:34:18,28004988,3.173,82.29,-76,SIAGA
NODE_01,1784442918,2026-07-19 13:35:18,23617701,2.676,83.91,-55,SIAGA
NODE_01,1784442978,2026-07-19 13:36:18,23916758,2.71,79.33,-51,SIAGA
NODE_01,1784443038,2026-07-19 13:37:18,30218897,3.424,81.93,-60,SIAGA
NODE_01,1784443098,2026-07-19 13:38:18,29511156,3.344,82.18,-68,SIAGA
NODE_01,1784443158,2026-07-19 13:39:18,20232192,2.292,81.29,-70,SIAGA
